account_id,start_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,cohort_month
A-78f02b,2024-11-19,Enterprise,11,2189,26268,0,0,0,0,annual,1,2024-11
A-0f6450,2024-12-27,Basic,28,532,6384,0,0,0,0,monthly,1,2024-12
A-2f6a32,2024-11-10,Basic,47,893,10716,0,0,0,0,annual,1,2024-11
A-a09355,2024-11-11,Enterprise,17,3383,40596,0,0,0,0,monthly,1,2024-11
A-aa9511,2024-12-12,Enterprise,30,5970,71640,0,0,0,0,monthly,0,2024-12
A-65aeb5,2024-03-22,Enterprise,63,12537,150444,0,0,0,1,monthly,1,2024-03
A-0b0d6d,2024-12-31,Pro,18,882,10584,0,0,0,0,monthly,1,2024-12
A-e2cd1b,2024-12-07,Basic,119,2261,27132,0,0,0,0,annual,1,2024-12
A-794a0b,2024-07-05,Enterprise,31,6169,74028,0,0,0,0,monthly,1,2024-07
A-6dee43,2024-03-15,Basic,3,57,684,0,0,0,0,monthly,1,2024-03
A-32728c,2023-07-01,Basic,20,380,4560,0,0,0,1,annual,1,2023-07
A-f03140,2024-03-31,Enterprise,27,5373,64476,0,0,0,0,monthly,1,2024-03
A-4bfa33,2024-12-24,Pro,72,3528,42336,0,0,0,0,monthly,1,2024-12
A-17939a,2024-12-30,Pro,31,1519,18228,0,0,0,0,annual,0,2024-12
A-098560,2024-02-24,Pro,23,0,0,1,0,0,0,monthly,1,2024-02
A-139c3b,2024-12-21,Enterprise,18,3582,42984,0,0,0,0,annual,0,2024-12
A-d62e02,2024-11-06,Basic,6,114,1368,0,1,0,0,monthly,1,2024-11
A-cd458b,2024-12-21,Enterprise,47,9353,112236,0,0,0,0,monthly,1,2024-12
A-034368,2024-12-12,Enterprise,23,4577,54924,0,0,0,0,monthly,1,2024-12
A-029f69,2024-12-14,Pro,10,490,5880,0,0,0,0,annual,0,2024-12
A-600734,2024-11-06,Pro,36,1764,21168,0,0,0,0,monthly,1,2024-11
A-cea1f0,2024-08-06,Pro,8,392,4704,0,0,0,0,annual,0,2024-08
A-ce550d,2024-12-16,Pro,35,1715,20580,0,0,0,0,annual,1,2024-12
A-6a4e2d,2023-12-04,Pro,16,784,9408,0,0,0,0,monthly,1,2023-12
A-cc1d8d,2024-12-13,Pro,6,0,0,1,0,0,0,annual,1,2024-12
A-cbbe12,2024-05-11,Basic,40,760,9120,0,0,1,1,monthly,0,2024-05
A-d535f6,2024-12-11,Pro,19,931,11172,0,1,0,0,annual,1,2024-12
A-c16cf7,2024-12-07,Pro,18,882,10584,0,0,0,0,annual,1,2024-12
A-297a2d,2023-08-15,Basic,27,0,0,1,0,0,0,annual,1,2023-08
A-92a3af,2024-07-23,Pro,25,1225,14700,0,0,0,0,annual,1,2024-07
A-65c341,2024-10-01,Enterprise,11,2189,26268,0,0,0,0,annual,1,2024-10
A-977ca0,2023-03-20,Basic,26,494,5928,0,0,0,0,monthly,1,2023-03
A-eb1312,2024-11-11,Enterprise,25,4975,59700,0,1,0,0,monthly,1,2024-11
A-43a9e3,2024-03-09,Basic,27,513,6156,0,1,0,0,annual,1,2024-03
A-2f6a32,2024-09-16,Basic,19,0,0,1,0,0,0,monthly,1,2024-09
A-52dd88,2024-08-02,Enterprise,26,5174,62088,0,0,0,0,monthly,0,2024-08
A-87aa7b,2024-10-15,Enterprise,24,4776,57312,0,0,0,0,annual,1,2024-10
A-016043,2024-10-20,Pro,27,1323,15876,0,0,0,0,annual,0,2024-10
A-7c83a1,2024-11-10,Basic,12,228,2736,0,0,1,1,monthly,1,2024-11
A-94c3cd,2024-07-19,Pro,37,1813,21756,0,0,0,0,annual,0,2024-07
A-186a44,2023-11-01,Pro,20,980,11760,0,0,0,0,annual,0,2023-11
A-3a7284,2024-12-12,Pro,31,1519,18228,0,0,0,0,monthly,1,2024-12
A-592832,2024-09-27,Enterprise,18,3582,42984,0,0,0,1,monthly,1,2024-09
A-42b791,2024-06-11,Pro,29,1421,17052,0,0,0,0,monthly,1,2024-06
A-96e141,2024-08-05,Basic,15,285,3420,0,0,0,1,annual,1,2024-08
A-e4144b,2024-12-15,Enterprise,41,8159,97908,0,0,0,0,annual,0,2024-12
A-02cd81,2024-05-12,Pro,44,2156,25872,0,0,0,0,monthly,1,2024-05
A-e1b9cd,2024-09-28,Basic,40,760,9120,0,0,0,0,monthly,1,2024-09
A-7cfe77,2024-11-21,Pro,69,3381,40572,0,0,0,0,annual,1,2024-11
A-3cc791,2024-12-19,Pro,36,1764,21168,0,0,0,0,monthly,1,2024-12
A-0aaf6e,2024-11-09,Basic,4,76,912,0,0,0,0,monthly,1,2024-11
A-e1b9cd,2023-11-25,Pro,40,1960,23520,0,0,0,0,annual,0,2023-11
A-692f18,2024-06-02,Pro,5,0,0,1,0,0,0,monthly,1,2024-06
A-ffc04f,2024-07-31,Pro,55,2695,32340,0,0,0,0,monthly,0,2024-07
A-249769,2024-06-10,Pro,11,539,6468,0,0,0,0,monthly,1,2024-06
A-956988,2024-12-18,Pro,42,2058,24696,0,0,1,0,monthly,1,2024-12
A-e4144b,2024-12-18,Basic,41,0,0,1,0,0,0,annual,1,2024-12
A-4e631b,2024-11-05,Basic,22,418,5016,0,0,0,0,monthly,1,2024-11
A-e693b6,2023-10-08,Pro,55,2695,32340,0,0,0,0,annual,1,2023-10
A-94c3cd,2024-01-06,Enterprise,32,0,0,1,0,0,0,annual,1,2024-01
A-5c9849,2024-11-30,Enterprise,62,12338,148056,0,0,0,0,annual,1,2024-11
A-a45270,2024-07-18,Enterprise,25,4975,59700,0,0,0,0,monthly,0,2024-07
A-00cac8,2024-03-03,Basic,8,152,1824,0,0,0,0,annual,1,2024-03
A-068fc6,2024-07-13,Enterprise,35,6965,83580,0,0,0,0,monthly,1,2024-07
A-0a282f,2024-09-28,Enterprise,6,1194,14328,0,0,0,1,annual,1,2024-09
A-ba6516,2024-05-18,Enterprise,27,5373,64476,0,0,0,0,annual,1,2024-05
A-f92792,2024-11-24,Basic,3,57,684,0,0,0,0,monthly,1,2024-11
A-9f9299,2023-11-27,Enterprise,28,5572,66864,0,0,0,0,annual,1,2023-11
A-19b2c8,2024-05-18,Pro,20,980,11760,0,0,0,0,monthly,1,2024-05
A-2d4502,2024-07-19,Enterprise,41,8159,97908,0,1,0,0,annual,1,2024-07
A-a8b49c,2024-02-16,Basic,16,304,3648,0,0,0,0,annual,1,2024-02
A-4e44e8,2024-09-21,Pro,8,392,4704,0,0,0,1,annual,1,2024-09
A-b7ef83,2024-09-16,Pro,31,1519,18228,0,0,0,0,annual,1,2024-09
A-883b7d,2024-08-10,Enterprise,17,3383,40596,0,0,0,0,annual,1,2024-08
A-7c6b6b,2024-12-10,Pro,7,343,4116,0,0,0,0,annual,1,2024-12
A-49b828,2023-10-06,Enterprise,49,9751,117012,0,1,0,0,annual,1,2023-10
A-35083d,2023-11-07,Basic,25,475,5700,0,0,0,0,monthly,1,2023-11
A-95b24a,2023-12-10,Basic,38,722,8664,0,0,0,0,annual,1,2023-12
A-9f9299,2023-11-24,Enterprise,28,5572,66864,0,0,0,1,annual,1,2023-11
A-9ee962,2024-07-18,Basic,9,171,2052,0,0,0,0,annual,1,2024-07
A-296d7c,2024-11-05,Enterprise,2,398,4776,0,0,0,0,annual,1,2024-11
A-e89151,2024-05-23,Basic,8,152,1824,0,1,0,0,monthly,1,2024-05
A-9badbd,2024-09-16,Basic,23,437,5244,0,0,0,1,annual,1,2024-09
A-f25509,2024-06-16,Enterprise,32,0,0,1,0,0,0,annual,0,2024-06
A-bcf87c,2024-12-13,Enterprise,17,3383,40596,0,0,0,0,monthly,1,2024-12
A-4e631b,2024-03-18,Enterprise,40,7960,95520,0,0,0,0,monthly,0,2024-03
A-05d3b3,2023-08-14,Basic,55,0,0,1,0,0,0,annual,1,2023-08
A-e6afc1,2023-05-31,Pro,6,294,3528,0,0,0,0,monthly,1,2023-05
A-4f18f0,2024-10-12,Enterprise,59,11741,140892,0,0,0,0,monthly,0,2024-10
A-354f12,2024-08-01,Enterprise,1,199,2388,0,0,0,0,monthly,1,2024-08
A-0f3e88,2024-06-18,Basic,17,323,3876,0,0,0,0,monthly,1,2024-06
A-9077b0,2024-12-20,Enterprise,2,398,4776,0,1,0,0,annual,1,2024-12
A-977ca0,2024-11-24,Pro,14,686,8232,0,0,0,1,annual,1,2024-11
A-55f257,2024-01-12,Enterprise,38,0,0,1,0,0,0,annual,1,2024-01
A-5b1bcd,2024-09-24,Enterprise,73,14527,174324,0,0,0,0,monthly,1,2024-09
A-2e3bad,2024-10-27,Basic,61,1159,13908,0,0,0,0,annual,1,2024-10
A-ff79f2,2024-11-15,Basic,36,684,8208,0,0,0,1,annual,0,2024-11
A-eb7c38,2024-09-16,Pro,39,0,0,1,0,0,0,monthly,1,2024-09
A-180abf,2024-12-20,Pro,64,3136,37632,0,1,0,0,monthly,1,2024-12
A-592832,2024-10-21,Basic,35,665,7980,0,0,0,0,annual,1,2024-10
A-2d1036,2024-09-25,Pro,69,3381,40572,0,0,0,0,monthly,1,2024-09
A-94d3da,2024-03-03,Pro,41,0,0,1,0,0,0,annual,1,2024-03
A-f44180,2023-12-27,Enterprise,9,1791,21492,0,0,0,1,monthly,0,2023-12
A-1619f8,2024-11-06,Basic,29,551,6612,0,1,0,0,annual,0,2024-11
A-4ef964,2024-06-17,Pro,17,833,9996,0,0,0,0,annual,1,2024-06
A-427b69,2024-11-30,Pro,17,833,9996,0,0,0,0,annual,1,2024-11
A-bcf87c,2024-11-27,Pro,21,1029,12348,0,0,0,0,monthly,1,2024-11
A-089363,2024-07-11,Pro,26,1274,15288,0,0,0,0,monthly,1,2024-07
A-8ed5dd,2024-09-07,Basic,23,437,5244,0,0,0,0,monthly,1,2024-09
A-4ef964,2024-08-28,Pro,17,0,0,1,0,0,0,monthly,1,2024-08
A-712f1c,2024-12-01,Enterprise,37,7363,88356,0,0,0,0,monthly,1,2024-12
A-19b2c8,2024-10-25,Enterprise,20,3980,47760,0,0,0,0,monthly,1,2024-10
A-b78bf8,2024-12-14,Pro,33,1617,19404,0,0,0,0,monthly,1,2024-12
A-42b791,2024-12-11,Pro,14,686,8232,0,0,0,0,annual,0,2024-12
A-02cd81,2024-06-01,Enterprise,44,8756,105072,0,0,0,0,annual,1,2024-06
A-cd458b,2024-08-17,Enterprise,47,9353,112236,0,0,0,0,annual,1,2024-08
A-10b8f2,2024-08-15,Basic,47,0,0,1,1,0,0,monthly,1,2024-08
A-cc98bc,2023-07-09,Enterprise,32,6368,76416,0,0,0,0,monthly,1,2023-07
A-474ad4,2024-07-02,Pro,17,833,9996,0,0,0,0,monthly,1,2024-07
A-328bd0,2024-12-18,Pro,18,882,10584,0,0,1,0,annual,1,2024-12
A-5c046d,2024-12-02,Basic,93,1767,21204,0,0,0,0,monthly,0,2024-12
A-4d1e75,2024-12-17,Basic,20,380,4560,0,1,0,0,monthly,0,2024-12
A-c16b88,2024-06-20,Basic,23,0,0,1,0,0,1,annual,1,2024-06
A-297a2d,2024-03-04,Pro,27,1323,15876,0,1,0,0,annual,1,2024-03
A-089363,2024-08-08,Enterprise,10,1990,23880,0,0,0,0,annual,1,2024-08
A-fa3095,2024-12-16,Basic,70,1330,15960,0,0,0,0,monthly,1,2024-12
A-3a5ad8,2024-01-14,Enterprise,11,2189,26268,0,0,1,0,annual,1,2024-01
A-5790f4,2024-12-23,Pro,12,588,7056,0,0,0,0,monthly,0,2024-12
A-0a282f,2024-10-16,Basic,6,114,1368,0,0,0,0,monthly,1,2024-10
A-66224b,2024-12-18,Pro,92,4508,54096,0,0,0,0,annual,1,2024-12
A-82d8a6,2024-12-29,Pro,5,245,2940,0,0,0,0,annual,1,2024-12
A-034368,2024-10-14,Enterprise,28,5572,66864,0,0,0,0,annual,1,2024-10
A-e19ff6,2024-06-01,Basic,1,19,228,0,0,0,0,monthly,0,2024-06
A-5b4ebb,2024-07-13,Basic,29,551,6612,0,0,0,0,monthly,1,2024-07
A-659280,2023-11-25,Enterprise,13,2587,31044,0,0,0,0,monthly,0,2023-11
A-b11cd0,2023-02-16,Basic,26,494,5928,0,0,0,1,monthly,1,2023-02
A-3793ee,2023-11-23,Pro,49,2401,28812,0,0,0,1,monthly,1,2023-11
A-f3ff05,2024-09-21,Pro,35,1715,20580,0,0,0,0,monthly,1,2024-09
A-241e75,2024-10-19,Basic,5,95,1140,0,0,0,0,monthly,1,2024-10
A-157070,2024-01-26,Enterprise,16,3184,38208,0,1,0,0,annual,1,2024-01
A-0e966d,2024-10-27,Pro,57,2793,33516,0,0,0,0,monthly,0,2024-10
A-cc1d8d,2024-12-22,Enterprise,20,0,0,1,0,0,0,monthly,1,2024-12
A-69fad4,2024-02-01,Enterprise,22,4378,52536,0,0,0,1,monthly,1,2024-02
A-0532a9,2024-09-26,Basic,19,361,4332,0,0,0,0,annual,1,2024-09
A-de58ca,2024-09-01,Enterprise,36,7164,85968,0,0,0,0,annual,1,2024-09
A-c4ea60,2024-07-20,Pro,18,882,10584,0,0,0,0,annual,1,2024-07
A-4ef964,2024-11-11,Basic,17,323,3876,0,0,0,0,monthly,1,2024-11
A-902ef7,2024-09-05,Pro,83,4067,48804,0,0,0,0,annual,1,2024-09
A-5a3eb9,2023-09-21,Pro,18,882,10584,0,0,0,0,annual,1,2023-09
A-054577,2024-08-27,Basic,24,456,5472,0,0,0,0,annual,1,2024-08
A-96215d,2024-11-04,Pro,10,490,5880,0,0,0,0,annual,0,2024-11
A-592832,2024-10-15,Pro,18,882,10584,0,0,0,0,monthly,1,2024-10
A-e693b6,2024-05-11,Pro,55,2695,32340,0,0,0,0,monthly,0,2024-05
A-92a3af,2024-09-01,Enterprise,25,4975,59700,0,0,0,0,annual,0,2024-09
A-ccabf0,2024-09-09,Enterprise,1,199,2388,0,0,0,0,annual,1,2024-09
A-f92792,2024-09-17,Enterprise,18,3582,42984,0,0,0,0,annual,1,2024-09
A-ccb686,2024-08-22,Enterprise,53,10547,126564,0,1,0,0,annual,1,2024-08
A-7c5768,2024-10-29,Basic,3,57,684,0,0,0,0,monthly,1,2024-10
A-3932db,2024-09-21,Enterprise,19,3781,45372,0,1,0,0,monthly,1,2024-09
A-09316c,2024-11-11,Basic,70,1330,15960,0,0,0,0,monthly,1,2024-11
A-e888d1,2023-09-04,Enterprise,16,3184,38208,0,1,0,1,monthly,1,2023-09
A-bbe56f,2024-04-16,Pro,21,1029,12348,0,0,0,0,annual,1,2024-04
A-65aeb5,2024-05-11,Enterprise,9,0,0,1,0,0,0,monthly,1,2024-05
A-10b8da,2024-05-09,Pro,14,686,8232,0,0,0,0,annual,1,2024-05
A-e6afc1,2023-08-05,Basic,18,342,4104,0,0,0,0,monthly,1,2023-08
A-5a92e7,2024-06-27,Pro,5,0,0,1,0,0,0,annual,1,2024-06
A-4d1e75,2024-10-18,Basic,36,0,0,1,0,0,0,monthly,1,2024-10
A-90a8c8,2024-10-29,Pro,15,735,8820,0,0,0,0,annual,1,2024-10
A-751c58,2024-07-29,Enterprise,15,2985,35820,0,0,0,0,annual,0,2024-07
A-e7beab,2024-01-05,Enterprise,58,0,0,1,0,0,0,monthly,1,2024-01
A-ed510f,2023-03-09,Pro,42,2058,24696,0,0,0,0,annual,0,2023-03
A-118f1c,2024-12-23,Basic,32,608,7296,0,0,0,0,monthly,1,2024-12
A-0f6450,2024-12-31,Enterprise,28,5572,66864,0,0,0,0,monthly,0,2024-12
A-d535f6,2024-11-13,Basic,54,1026,12312,0,0,0,0,monthly,1,2024-11
A-157070,2024-09-26,Basic,27,513,6156,0,0,0,0,monthly,1,2024-09
A-6f50ae,2024-03-24,Basic,19,361,4332,0,0,1,0,annual,0,2024-03
A-5c9849,2024-12-01,Enterprise,91,18109,217308,0,0,0,1,monthly,1,2024-12
A-432483,2024-11-29,Pro,31,1519,18228,0,0,0,0,annual,1,2024-11
A-cb6cc6,2023-08-22,Basic,13,247,2964,0,0,0,0,monthly,1,2023-08
A-3c1a3f,2024-03-25,Basic,4,76,912,0,0,0,0,monthly,1,2024-03
A-1d5444,2024-09-16,Pro,24,0,0,1,0,0,0,annual,1,2024-09
A-993085,2023-11-23,Basic,31,589,7068,0,0,0,0,annual,1,2023-11
A-dfbd31,2024-12-04,Pro,35,1715,20580,0,0,1,0,annual,1,2024-12
A-eb1312,2024-12-10,Basic,25,475,5700,0,0,0,0,monthly,1,2024-12
A-54d94a,2024-10-24,Pro,27,1323,15876,0,0,0,0,monthly,1,2024-10
A-2922b6,2024-12-11,Pro,15,735,8820,0,0,0,0,annual,1,2024-12
A-a09355,2024-12-05,Enterprise,14,2786,33432,0,0,1,0,annual,1,2024-12
A-5f7781,2024-08-27,Pro,85,0,0,1,0,0,0,monthly,0,2024-08
A-72799b,2023-11-18,Enterprise,20,0,0,1,0,0,0,monthly,1,2023-11
A-2bc93d,2024-02-23,Pro,14,686,8232,0,0,0,0,annual,1,2024-02
A-812c5b,2024-05-19,Pro,130,6370,76440,0,0,0,0,monthly,1,2024-05
A-354f12,2024-11-08,Basic,7,133,1596,0,0,0,0,monthly,1,2024-11
A-f19b24,2024-08-20,Basic,29,551,6612,0,0,0,0,annual,1,2024-08
A-249769,2024-08-05,Enterprise,56,11144,133728,0,0,0,0,annual,1,2024-08
A-40de06,2024-03-24,Pro,28,1372,16464,0,0,0,0,monthly,0,2024-03
A-3cc791,2024-06-01,Enterprise,22,4378,52536,0,0,0,0,monthly,1,2024-06
A-5a215a,2024-07-29,Pro,87,4263,51156,0,0,0,1,annual,1,2024-07
A-1f559b,2024-02-27,Enterprise,26,5174,62088,0,0,0,0,annual,0,2024-02
A-075038,2023-11-30,Pro,23,0,0,1,1,0,0,monthly,1,2023-11
A-c4ea60,2024-09-09,Pro,18,882,10584,0,0,0,0,annual,1,2024-09
A-309e54,2024-12-13,Enterprise,46,0,0,1,0,0,0,annual,1,2024-12
A-484819,2023-05-27,Enterprise,18,3582,42984,0,0,0,0,annual,1,2023-05
A-560d27,2024-07-31,Enterprise,23,4577,54924,0,0,0,0,monthly,0,2024-07
A-d40bf7,2024-11-09,Enterprise,59,11741,140892,0,0,0,0,annual,1,2024-11
A-f17767,2023-12-07,Enterprise,39,7761,93132,0,0,0,0,annual,1,2023-12
A-993085,2023-09-22,Enterprise,40,7960,95520,0,0,1,0,monthly,1,2023-09
A-cd458b,2024-09-18,Pro,10,490,5880,0,0,0,0,annual,1,2024-09
A-9badbd,2024-07-01,Enterprise,30,5970,71640,0,0,0,0,monthly,0,2024-07
A-4ae22a,2024-07-24,Enterprise,6,1194,14328,0,0,0,0,monthly,1,2024-07
A-977ca0,2024-02-02,Basic,10,0,0,1,0,0,0,monthly,0,2024-02
A-88c6ca,2024-12-02,Pro,8,392,4704,0,0,0,0,monthly,1,2024-12
A-ffdfd5,2024-10-23,Enterprise,4,796,9552,0,0,0,0,monthly,0,2024-10
A-c1dfe1,2024-07-07,Enterprise,26,5174,62088,0,0,1,0,monthly,1,2024-07
A-d535f6,2024-12-11,Pro,46,2254,27048,0,0,1,0,annual,1,2024-12
A-b2225d,2024-05-22,Enterprise,47,0,0,1,0,0,0,annual,1,2024-05
A-337bc1,2024-09-12,Basic,30,0,0,1,1,0,0,monthly,1,2024-09
A-45ce7a,2024-09-30,Basic,16,304,3648,0,0,0,0,annual,0,2024-09
A-484819,2024-05-22,Basic,18,342,4104,0,0,0,0,annual,1,2024-05
A-e6afc1,2024-08-15,Pro,85,4165,49980,0,0,0,0,annual,1,2024-08
A-5790f4,2024-12-26,Enterprise,8,1592,19104,0,0,0,1,annual,1,2024-12
A-b48f73,2024-12-27,Pro,80,3920,47040,0,0,0,0,annual,0,2024-12
A-d535f6,2024-09-23,Basic,12,228,2736,0,0,0,0,monthly,1,2024-09
A-bcf664,2024-08-29,Basic,30,570,6840,0,0,0,0,monthly,1,2024-08
A-d82ef9,2024-08-25,Pro,26,0,0,1,0,1,0,annual,1,2024-08
A-463db0,2024-12-28,Basic,15,285,3420,0,0,0,0,annual,1,2024-12
A-ccabf0,2024-01-05,Enterprise,13,2587,31044,0,0,0,0,annual,1,2024-01
A-1b707d,2023-11-14,Pro,7,343,4116,0,0,0,0,annual,0,2023-11
A-684255,2024-07-01,Basic,9,171,2052,0,0,0,0,annual,1,2024-07
A-038089,2024-06-27,Pro,5,245,2940,0,0,0,0,annual,1,2024-06
A-bcf664,2023-06-16,Basic,59,1121,13452,0,0,0,0,monthly,1,2023-06
A-9affe6,2024-11-14,Pro,23,1127,13524,0,0,0,0,monthly,1,2024-11
A-5ed98d,2024-09-08,Pro,24,1176,14112,0,0,0,0,monthly,1,2024-09
A-3a7284,2024-12-18,Basic,31,589,7068,0,0,0,0,monthly,1,2024-12
A-443b7c,2024-10-20,Basic,24,456,5472,0,0,0,0,monthly,1,2024-10
A-05d3b3,2024-10-01,Enterprise,19,3781,45372,0,0,0,0,annual,1,2024-10
A-54ecc2,2024-09-16,Pro,7,343,4116,0,0,1,0,annual,1,2024-09
A-922109,2024-12-01,Basic,5,0,0,1,0,0,0,monthly,1,2024-12
A-993085,2024-09-14,Pro,31,1519,18228,0,0,0,0,annual,1,2024-09
A-02cd81,2024-09-10,Basic,44,0,0,1,0,0,0,annual,1,2024-09
A-0cc442,2024-09-15,Pro,45,0,0,1,1,1,1,monthly,1,2024-09
A-d3c88e,2024-12-13,Enterprise,16,3184,38208,0,0,0,0,annual,1,2024-12
A-acb7f7,2024-02-20,Basic,39,741,8892,0,0,0,0,monthly,1,2024-02
A-b07b56,2024-12-18,Enterprise,25,4975,59700,0,0,0,0,annual,1,2024-12
A-8bde0c,2024-12-15,Basic,34,0,0,1,0,0,0,monthly,0,2024-12
A-adc1f3,2024-12-21,Enterprise,5,995,11940,0,0,0,0,monthly,1,2024-12
A-d3c88e,2024-12-29,Enterprise,16,3184,38208,0,0,0,0,monthly,1,2024-12
A-3b37d9,2024-05-28,Enterprise,23,0,0,1,0,0,0,monthly,1,2024-05
A-94d3da,2024-10-28,Basic,41,779,9348,0,0,0,0,monthly,1,2024-10
A-50f3f7,2024-04-05,Basic,51,969,11628,0,0,0,0,annual,1,2024-04
A-2bc93d,2024-09-10,Enterprise,14,2786,33432,0,1,0,0,annual,0,2024-09
A-bd4513,2024-12-13,Basic,50,950,11400,0,0,0,0,annual,1,2024-12
A-7f4db3,2023-03-28,Pro,4,196,2352,0,0,0,1,monthly,1,2023-03
A-de58ca,2023-05-07,Enterprise,80,0,0,1,0,0,0,annual,0,2023-05
A-692f18,2024-08-06,Basic,6,114,1368,0,0,0,0,monthly,1,2024-08
A-b2225d,2024-12-10,Basic,47,893,10716,0,0,0,0,annual,1,2024-12
A-9174e0,2024-12-09,Pro,37,1813,21756,0,0,0,0,monthly,1,2024-12
A-432483,2023-12-17,Pro,19,931,11172,0,0,0,0,monthly,1,2023-12
A-396e5f,2024-12-19,Pro,34,1666,19992,0,0,0,0,monthly,0,2024-12
A-462d45,2024-02-13,Pro,13,637,7644,0,1,0,0,annual,1,2024-02
A-b2225d,2024-08-18,Basic,47,893,10716,0,0,0,0,annual,1,2024-08
A-0f7d77,2024-12-08,Pro,3,147,1764,0,0,0,0,annual,0,2024-12
A-cc8c8f,2024-07-16,Basic,23,0,0,1,0,0,1,monthly,1,2024-07
A-54d94a,2024-12-21,Basic,27,513,6156,0,0,0,0,annual,1,2024-12
A-151c9a,2024-06-26,Pro,52,2548,30576,0,0,0,0,monthly,0,2024-06
A-671f31,2024-11-27,Pro,59,2891,34692,0,0,0,0,annual,1,2024-11
A-5a3eb9,2024-03-15,Basic,18,342,4104,0,0,1,0,annual,1,2024-03
A-956988,2024-12-26,Enterprise,12,2388,28656,0,0,0,0,monthly,1,2024-12
A-a2485e,2024-08-08,Pro,9,441,5292,0,0,0,0,monthly,1,2024-08
A-1ac5e0,2024-12-30,Enterprise,33,0,0,1,0,0,0,monthly,0,2024-12
A-712426,2024-12-16,Pro,9,441,5292,0,0,0,0,annual,1,2024-12
A-7f8241,2024-12-24,Enterprise,34,6766,81192,0,0,0,0,monthly,0,2024-12
A-0f6450,2024-12-28,Pro,28,1372,16464,0,0,0,0,monthly,1,2024-12
A-0f6450,2024-12-28,Enterprise,28,5572,66864,0,0,0,0,annual,1,2024-12
A-118f1c,2024-12-28,Enterprise,32,6368,76416,0,0,0,0,annual,0,2024-12
A-c42f1f,2024-07-28,Pro,11,539,6468,0,0,0,0,annual,1,2024-07
A-2ebb4b,2023-11-02,Basic,41,0,0,1,0,0,0,monthly,1,2023-11
A-970c97,2024-11-02,Pro,29,1421,17052,0,0,0,0,annual,1,2024-11
A-7641d3,2024-03-11,Pro,76,0,0,1,0,0,0,monthly,1,2024-03
A-7f6b86,2024-10-27,Enterprise,45,0,0,1,0,0,0,annual,0,2024-10
A-30b4ca,2024-06-30,Enterprise,86,17114,205368,0,0,0,0,monthly,1,2024-06
A-544d0a,2024-05-24,Pro,43,2107,25284,0,0,0,0,monthly,0,2024-05
A-58b9ff,2024-07-05,Enterprise,3,0,0,1,0,0,0,annual,0,2024-07
A-4c56c9,2024-07-28,Basic,11,0,0,1,0,0,0,annual,1,2024-07
A-bcbe98,2024-10-24,Enterprise,46,9154,109848,0,0,0,0,annual,1,2024-10
A-54d94a,2024-08-06,Pro,27,1323,15876,0,0,0,0,monthly,1,2024-08
A-ccc747,2024-06-24,Pro,37,1813,21756,0,1,0,0,monthly,0,2024-06
A-40906c,2024-09-11,Basic,92,1748,20976,0,0,0,0,monthly,1,2024-09
A-acb7f7,2024-01-07,Enterprise,32,6368,76416,0,0,0,0,annual,1,2024-01
A-0a282f,2024-12-20,Basic,60,1140,13680,0,0,0,0,monthly,1,2024-12
A-fa2041,2024-10-18,Enterprise,15,2985,35820,0,0,0,0,annual,1,2024-10
A-756192,2024-07-17,Enterprise,19,3781,45372,0,0,0,0,monthly,1,2024-07
A-d4e0d4,2024-10-27,Enterprise,117,23283,279396,0,0,0,0,monthly,1,2024-10
A-bc87bc,2024-11-07,Enterprise,3,597,7164,0,0,0,0,monthly,1,2024-11
A-158f4e,2024-03-22,Enterprise,61,12139,145668,0,0,0,0,annual,1,2024-03
A-0cc442,2024-09-01,Enterprise,45,8955,107460,0,0,0,0,monthly,1,2024-09
A-9badbd,2024-10-15,Pro,77,3773,45276,0,0,0,0,monthly,1,2024-10
A-b2af2e,2024-08-26,Basic,11,209,2508,0,0,0,0,monthly,0,2024-08
A-524364,2024-12-31,Enterprise,108,0,0,1,0,0,0,annual,1,2024-12
A-adc1f3,2024-08-28,Enterprise,8,1592,19104,0,0,0,0,annual,0,2024-08
A-5a92e7,2024-12-11,Basic,6,114,1368,0,0,0,0,monthly,1,2024-12
A-dbc825,2024-07-10,Basic,19,0,0,1,0,0,0,annual,1,2024-07
A-dbc825,2024-11-12,Basic,19,361,4332,0,0,0,0,monthly,1,2024-11
A-fd7ad3,2024-12-23,Enterprise,12,2388,28656,0,1,0,1,monthly,1,2024-12
A-dec005,2024-03-03,Enterprise,21,4179,50148,0,0,0,0,annual,1,2024-03
A-66224b,2024-12-27,Basic,92,0,0,1,0,0,0,monthly,1,2024-12
A-8145a0,2024-12-17,Basic,15,285,3420,0,0,0,0,monthly,1,2024-12
A-118d55,2024-11-24,Enterprise,16,3184,38208,0,0,1,0,monthly,0,2024-11
A-4a267b,2024-09-15,Enterprise,25,4975,59700,0,0,0,1,annual,1,2024-09
A-adc1f3,2024-08-10,Enterprise,6,1194,14328,0,0,0,0,annual,1,2024-08
A-b179bf,2024-12-24,Basic,43,817,9804,0,0,0,0,annual,1,2024-12
A-86fc1d,2024-08-08,Pro,56,2744,32928,0,0,0,0,annual,1,2024-08
A-59f724,2024-05-29,Pro,6,294,3528,0,0,0,0,monthly,1,2024-05
